商品コード,SKUID,商品名,グループ,部門,カテゴリ,サブカテ,is_selected
4901670116076 ,14901670116073 ,旭化成ホームプロダクツ ジップロック イージージッパー L 18枚入,384,303,3,4,1
4902402898550 ,14902402898557 ,ハウス食品 カリー屋カレー甘口 180g,211,5,3,1,1
4902720105859 ,14902720105856 ,森永乳業 フィラデルフィアクリームチーズ 6個入り 90g,221,21,3,3,1
4902888346477 ,14902888346474 ,森永製菓 ビスケットサンド 119ml,221,19,1,5,1
4908011620940 ,14908011620947 ,雪印メグミルク 毎日骨太 1日分のカルシウムのむヨーグルト 190g,221,20,1,7,1
4549741028059 ,14549741028056 ,トップバリュ ひきわり納豆 135g,221,12,2,2,1
4549741719582 ,14549741719589 ,【冷凍】トップバリュ 2種のチーズハンバーグとえびピラフ 300g,221,24,2,8,1
4901005202313 ,14901005202310 ,江崎グリコ プレミアム熟カレー 中辛 160g,211,3,11,1,1
4901085638552 ,14901085638559 ,伊藤園 タリーズコーヒー スムースラテ甘くないラテ 430ml,211,74,1,7,1
4901360351480 ,14901360351487 ,ブルボン プチ チョコチップ 52g,211,1,1,11,1
4903111573080 ,14903111573087 ,ユニ・チャーム チャームナップ 吸水さらフィ 長時間快適用 パウダーの香り 22枚入,384,244,5,8,1
4971777022365 ,14971777022362 ,日本ルナ バニラヨーグルト 100g×3,221,18,2,2,1
4973641200015 ,14973641200012 ,桜井商店 深大寺そば 330g,221,83,1,3,1
4976994205041 ,14976994205048 ,ハーゲンダッツ ミニカップ クッキークリーム 110ml,221,19,1,1,1
4549414281477 ,14549414281474 ,トップバリュ スポーツドリンクパウダー グレープフルーツ味 48g×10袋,211,805,7,5,1
4549414352283 ,14549414352280 ,トップバリュ ギリシャヨーグルト みかん＆和柑橘 脂肪ゼロ 110g,221,18,2,2,1
4549414360554 ,14549414360551 ,トップバリュ レーズン 300g,211,1,4,6,1
4549414529319 ,14549414529316 ,トップバリュ ビーフストロガノフ 180g,221,16,4,4,1
4560279104251 ,14560279104258 ,男前豆腐店 京の石畳 50g×9個,221,12,1,5,1
4901001198870 ,14901001198877 ,味の素 CookDoきょうの大皿 豚バラ大根用 100g,211,3,12,2,1
4901001606771 ,14901001606778 ,味の素 エビふんわりフライ 100g,221,24,3,2,1
4901133620171 ,14901133620178 ,【ペット用】いなばペットフード CIAO 焼かつおディナー サーモン・ほたて貝柱入り 50g,384,247,2,2,1
4901326037267 ,14901326037264 ,春日井 黒あめ 134g,211,1,1,4,1
4901530231147 ,14901530231144 ,紀文 糖質0g麺そば風麺 180g,221,12,3,4,1
4901777392779 ,14901777392776 ,サントリー サントリー生ビール 350ml×6本入,214,274,6,1,1
4901820161437 ,14901820161434 ,パスコ 超熟食パン 6枚,221,17,1,1,1
4901990335126 ,14901990335123 ,東洋水産 マルちゃん ごつ盛り 塩焼そば 156g,211,5,8,5,1
4902402853900 ,14902402853907 ,ハウス食品 バーモントカレー 甘口 230g,211,3,11,1,1
4549741485654 ,14549741485651 ,トップバリュ なめらかな食感のワンタン スープ春雨 30.3g,211,5,1,4,1
4549741719384 ,14549741719381 ,トップバリュベストプライス 高菜ピラフ 450g,221,24,1,1,1
4549741824002 ,14549741824009 ,トップバリュベストプライス きぬとうふ 150g×3,221,12,1,2,1
4901037145558 ,14901037145555 ,岩塚製菓 ひとつまみえびカリ 80g,211,1,3,1,1
4901551356003 ,14901551356000 ,クラシエフーズ ねるねるねるね ソーダ味 25.5g,211,1,5,2,1
4901901647553 ,14901901647550 ,マルハニチロ フルティシエ ちょっと贅沢 ミックス 190g,221,18,1,2,1
4902121278947 ,14902121278944 ,トップバリュベストプライス スパゲッティ1.4mm結束 700g,211,5,7,1,1
4902402898581 ,14902402898588 ,ハウス食品 カリー屋カレー大辛 180g,211,5,3,1,1
4902705080263 ,14902705080260 ,明治 エッセルスーパーカップ ミニ抹茶・チョコクッキー 80ml×6個,221,19,1,3,1
4549414083279 ,14549414083276 ,トップバリュベストプライス .あたりめ 12g,211,1,6,2,1
4901301233424 ,14901301233421 ,花王 トイレクイックル つめかえ用ジャンボパック 20枚,384,304,3,3,1
4901330581480 ,14901330581487 ,カルビー ピザポテト 60g,211,1,2,1,1
4901411092157 ,14901411092154 ,キリンビール カラダFREE 350ml×6,214,274,89,89,1
4901820462206 ,14901820462203 ,パスコ 癒しのメープルブレッド 3枚入,221,17,1,3,1
4902121093953 ,14902121093950 ,トップバリュ グリーンアイ オーガニック レモン果汁 200ml,211,3,4,79,1
4902201439947 ,14902201439944 ,ネスレ日本 ネスカフェ エクセラふわラテ ハーフ＆ハーフ 26本入,211,2,4,3,1
4902521220119 ,14902521220116 ,ハインツ日本 デミグラスソース 290g,211,3,7,79,1
4902888218859 ,14902888218856 ,森永製菓 アーモンドクッキー 12枚,211,1,1,1,1
4987244179081 ,14987244179088 ,【9ヶ月頃～】和光堂 鯛ごはん弁当 80g×2個,113,123,17,60,1
4549414141788 ,14549414141785 ,トップバリュ 沖縄県産 もずく 190g,241,40,6,3,1
4549414300369 ,14549414300366 ,トップバリュベストプライス あらびきポークウインナー 184（92g×2）g,221,52,1,6,1
4549414356991 ,14549414356998 ,トップバリュベストプライス なると巻き 125g,221,13,1,8,1
4549414373233 ,14549414373230 ,トップバリュ グリーンアイ オーガニック コクのある焼きとうふ 300g,221,12,1,3,1
4549414516845 ,14549414516842 ,トップバリュ ひじき煮 70g,221,16,4,5,1
4549660738480 ,14549660738487 ,バンダイ キャラパキ ポケモン発掘チョコ 1個入,211,1,5,2,1
4549741368650 ,14549741368657 ,トップバリュ ノンカロリースイート 1.8g×30,211,2,4,4,1
4901001131068 ,14901001131065 ,味の素 クノール カップスープ 完熟トマトまるごと1個分使ったポタージュ 3袋入,211,5,1,1,1
4901001131372 ,14901001131379 ,味の素冷凍食品 プリプリのエビシューマイ 12個（156g）,221,24,2,4,1
4901085630716 ,14901085630713 ,伊藤園 タリーズブラックコーヒー 1000ml,221,20,2,4,1
4901231931537 ,14901231931534 ,伊藤ハム 旨包ボリュームリッチハンバーグ和風おろし 200g,221,52,2,1,1
4901330647384 ,14901330647381 ,カルビー Jagabeeうすしお味 75g,211,1,2,3,1
4901411157801 ,14901411157808 ,【ケース販売】キリンビール 一番搾り 500ml×24,214,274,6,1,1
4901670108026 ,14901670108023 ,旭化成ホームプロダクツ クックパー フライパン用ホイル 25cm×3m,384,303,3,5,1
4901810003754 ,14901810003751 ,トップバリュ 焼のり すしはね 全形 10枚,211,5,6,2,1
4902102112185 ,14902102112182 ,コカ・コーラ 綾鷹 2000ml,211,74,1,6,1
4902105271278 ,14902105271275 ,日清食品 カップヌードル 味噌 82g,211,5,8,2,1
4902110320572 ,14902110320579 ,日清製粉ウェルナ クッキングフラワー 150g,211,4,1,1,1
4902115392031 ,14902115392038 ,日本ハム 天津閣 にら焼餅 224g,221,16,2,7,1
4902121110568 ,14902121110565 ,トップバリュ グリーンアイ オーガニック めんつゆ 500ml,211,3,17,1,1
4902121375011 ,14902121375018 ,トップバリュベストプライス トマトケチャップ 500g,211,3,7,1,1
4902150661888 ,14902150661885 ,ニッスイ ちゃんぽん 1人前（402g）,221,24,1,3,1
4902508007788 ,14902508007785 ,【12ヶ月頃～】ピジョン 管理栄養士のこだわりレシピ 牛肉のトマトカレー 80g,113,123,17,50,1
4902720145237 ,14902720145234 ,森永のおいしい高たんぱく脂肪0  1000ml,221,20,1,2,1
4903080201755 ,14903080201752 ,ヤクルト ソフールLT 100ml,221,18,2,2,1
4904621050818 ,14904621050815 ,きのこが美味しいアヒージョの素 20g（10g×2）入 1袋,231,30,11,6,1
4549741994118 ,14549741994115 ,トップバリュ ベストプライス ナポリタン 290g,211,5,7,3,1
4901159001534 ,14901159001531 ,くらこん 無添加 とろろ昆布 25g,211,5,6,4,1
4901351022306 ,14901351022303 ,カンロ カンデミーナグミ ドリームパック 152g,211,1,1,10,1
4901777247680 ,14901777247687 ,サントリー 伊右衛門特茶 500ml（特定保健用食品）,211,74,3,5,1
4902008124954 ,14902008124951 ,天恵製菓 二色どら焼 265g,211,1,3,7,1
4908013172683 ,14908013172680 ,よつ葉 特選4.0牛乳 1000ml,221,20,1,1,1
4961935000014 ,14961935000011 ,マキルヘニー タバスコ 60ml,211,3,7,79,1
4549414281200 ,14549414281207 ,トップバリュベストプライス ところてんツインパック三杯酢 141g×2,221,12,3,5,1
4549414359541 ,14549414359548 ,トップバリュベストプライス しあわせのもっちり仕込み（国産米粉入り）6枚,221,17,1,1,1
4549414445893 ,14549414445890 ,ビバタイム 烏龍茶 缶 340g,211,74,1,6,1
4901002077112 ,14901002077119 ,エスビー食品 菜館 本格中華材料八角 5g,211,3,15,9,1
4901150112260 ,14901150112267 ,大塚食品 ボンカレーゴールド 辛口 180g,211,5,3,1,1
4901231507268 ,14901231507265 ,伊藤ハム 元祖あぶり焼チキン 和風てりやき 171g,221,52,2,5,1
4901411083575 ,14901411083572 ,【ケース販売】キリンビール 本麒麟 500ml×6×4,214,274,63,1,1
4901417702319 ,14901417702316 ,クラシエホームプロダクツ マー＆ミー シャンプー 詰替用 360ml,384,243,1,7,1
4901530212214 ,14901530212211 ,紀文 肉まん 140g,221,16,2,4,1
4902105266281 ,14902105266288 ,日清食品 カップヌードル 欧風チーズカレー 85g,211,5,8,2,1
4902106662549 ,14902106662546 ,ミツカン カンタン酢 500ml,211,3,4,3,1
4902115155292 ,14902115155299 ,日本ハム アンティエ レモン＆パセリ 136g,221,52,1,6,1
4902150664032 ,14902150664039 ,ニッスイ えびシューマイ 12個入（156g）,221,24,3,5,1
4902705093959 ,14902705093956 ,明治 それいけ！アンパンマンのぶどうとりんご 125ml×3,221,20,2,5,1
4902705118812 ,14902705118819 ,明治 えびドリア 3個,221,24,1,4,1
4953823080543 ,14953823080540 ,ロッテ ミニ雪見だいふく 30ml×9個,221,19,1,3,1
4974168900020 ,14974168900027 ,相模屋 木綿 400g,221,12,1,1,1
4548779731344 ,14548779731341 ,日清食品冷凍 日清まぜ麺亭 台湾まぜそば 264g,221,24,1,3,1
4901306074404 ,14901306074401 ,カゴメ 野菜生活100 Smoothie スムージーグリーン 330ml,221,20,2,8,1
4901810670307 ,14901810670304 ,ディズニー しぼるだけホイップ 250ml,221,20,4,2,1
4902110261370 ,14902110261377 ,日清製粉ウェルナ マ・マーチャック付結束スパゲティ 1.6mm 400g,211,5,7,1,1
4902402884096 ,14902402884093 ,ハウス食品 選ばれし人気店 濃厚バターチキンカレー 180g,211,5,3,1,1
4902553032469 ,14902553032466 ,フジッコ おまめさん お多福豆 140g,221,14,2,4,1
4902777004129 ,14902777004126 ,明治 チョコレート効果カカオ86％ 70g,211,1,1,2,1
4904520605645 ,14904520605642 ,全農 国産 豚ロース味噌漬け 千葉二六みそ使用 170g1パック,251,47,16,1,1
4970020150008 ,14970020150005 ,オハヨー乳業 きょうの鉄分葉酸ヨーグルト 75g×3,221,18,2,2,1
4549414144857 ,14549414144854 ,トップバリュベストプライス 天然水 2000ml,211,74,2,1,1
4549414464030 ,14549414464037 ,トップバリュベストプライス 厚切りベーコン 75g,221,52,1,3,1
4901001310265 ,14901001310262 ,味の素 洋食亭和風ハンバーグ 160g,221,24,2,2,1
4901330200534 ,14901330200531 ,カルビー ベジたべる サラダ味 ミニ 40g,211,1,5,4,1
4901810004898 ,14901810004895 ,トップバリュ シナモンパウダー 30g,211,2,8,1,1
4901820340467 ,14901820340464 ,パスコ スナックパンチョコ 8本入,221,17,9,9,1
4902102141253 ,14902102141250 ,コカ・コーラ やかんの麦茶 2000ml,211,74,1,6,1
4902121430918 ,14902121430915 ,トップバリュ 無添加米こうじみそ 750g,211,3,1,1,1
4902402413562 ,14902402413569 ,ハウス シチュードボービーフ 122g,211,3,11,2,1
4902410209744 ,14902410209741 ,フジパン ネオバターロール 6個入,221,17,1,5,1
4535659001185 ,14535659001182 ,ヤッホー・ブルーイング インドの青鬼 【IPA】 350ml,214,274,6,1,1
4548780532145 ,14548780532142 ,日清食品チルド まぜ麺の達人 台湾まぜそば 130g×2,221,83,1,7,1
4549414363845 ,14549414363842 ,トップバリュベストプライス 野菜を味わう塩タンメン 72g,211,5,8,2,1
4549414440805 ,14549414440802 ,トップバリュ ノンカロリーシロップ 4.5ml×20個,211,2,4,4,1
4549414516838 ,14549414516835 ,トップバリュ きんぴらごぼう 75g,221,16,4,5,1
4549414517866 ,14549414517863 ,トップバリュベストプライス 塩味そらまめ 400g,221,23,1,4,1
4901001139729 ,14901001139726 ,味の素 コンソメ 塩分ひかえめ 固形15個入 箱,211,5,1,3,1
4901231051884 ,14901231051881 ,伊藤ハム サクッ！チキ チキンフィレ 159g,221,52,2,3,1
4901301418791 ,14901301418798 ,花王 ハミング 消臭実感 リフレッシュグリーンの香り つめかえ用 1000ml,384,304,1,3,1
4901360354184 ,14901360354181 ,ブルボン バームロール 7本入,211,1,1,1,1
4901382086674 ,14901382086671 ,カマキュー おこげ醤油味 75g,211,1,3,1,1
4901670115437 ,14901670115434 ,旭化成ホームプロダクツ クックパー フライパン用ホイル 25cm×20m,384,303,3,5,1
4901750227401 ,14901750227408 ,日本製紙クレシア スコッティ フラワーパック 3倍長持ち（ダブル）75m×12ロール,384,304,11,3,1
4901810897261 ,14901810897268 ,トップバリュ ミルククリーム 140g,211,2,2,1,1
4901820162922 ,14901820162929 ,パスコ 超熟山型 5枚入,221,17,1,2,1
4902115392499 ,14902115392496 ,日本ハム ウイ二ーミニ 72g,221,52,1,6,1
4902122052270 ,14902122052277 ,ニコニコのり 味もみのり 15g,211,5,6,1,1
4902130374050 ,14902130374057 ,ニチレイフーズ たいめいけんサイコロステーキピラフ 430g,221,24,1,1,1
4902410416104 ,14902410416101 ,フジパン 黒コッペ 1個,221,17,9,5,1
4902508135931 ,14902508135938 ,【5ヶ月頃～】ピジョン 紙パック りんご100 125ml×3個パック,113,123,17,20,1
4902720156288 ,14902720156285 ,森永乳業 クラフト 切れてるチーズ チェダー 134g,221,21,3,1,1
4903080201748 ,14903080201745 ,ヤクルト ソフールプレーン 100ml,221,18,2,2,1
4514603435818 ,14514603435815 ,アサヒ飲料 ドデカミン 500ml,211,74,1,4,1
4549414142594 ,14549414142591 ,トップバリュベストプライス スナックピーナッツ 90g,211,1,6,2,1
4549414447002 ,14549414447009 ,トップバリュベストプライス しあわせのもっちり仕込み黒糖ロール 6個,221,17,1,5,1
4549741015523 ,14549741015520 ,トップバリュ グリーンアイ すりごま 黒 60g,211,4,8,3,1
4549741194396 ,14549741194393 ,トップバリュ 国産しょうが 40g,211,3,10,1,1
4549741642293 ,14549741642290 ,トップバリュベストプライス ソフトいか燻製 85g,211,1,4,1,1
4901330600310 ,14901330600317 ,カルビー ア・ラ・ポテト うすしお味 67g,211,1,2,1,1
4901990166034 ,14901990166031 ,東洋水産 マルちゃん 玄米100％のごはん 160g×3,211,5,4,1,1
4902106662563 ,14902106662560 ,ミツカン かけるカンタン酢 190ml,211,3,4,3,1
4953823388700 ,14953823388707 ,ロッテ ガーナ濃密チョコレートアイス 55ml×6本,221,19,1,3,1
4548623654850 ,14548623654857 ,3Mジャパン Scotch－brite（スコッチ・ブライト）ハイブリット貼り合わせスポンジ（オレンジ）2個,384,303,2,1,1
4549414231700 ,14549414231707 ,トップバリュ グリーンアイ オーガニック ルイボスティ 525ml,211,74,1,6,1
4549414433470 ,14549414433477 ,【ケース販売】トップバリュベストプライス バーリアルグラン 糖質50％OFF 350ml×24本入,214,274,61,1,1
4901734024057 ,14901734024054 ,サンヨー食品 ポケモンしょうゆ 38g,211,5,8,3,1
4902106051138 ,14902106051135 ,ミツカン くめ納豆プチ北海道納豆 20g×4,221,12,2,1,1
4976994150976 ,14976994150973 ,ハーゲンダッツ クリスピーサンド きなこのバタークリームケーキ 60ml,221,19,1,1,1
